pathway,k_overlap,K_pathway_size_in_background,n_gene_set_size,N_background_size,overlap_genes,p_value,padj,collection
GOBP_CELL_PROJECTION_ORGANIZATION,6,1703,182,57622,ENSG00000101144;ENSG00000118785;ENSG00000145423;ENSG00000148346;ENSG00000167755;ENSG00000184292,0.45130361210546016,0.47770967451588603,GO_BP
GOBP_MITOTIC_CELL_CYCLE_PROCESS,3,796,182,57622,ENSG00000101144;ENSG00000124882;ENSG00000167244,0.46093677903195607,0.48661230253240984,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,3,796,182,57622,ENSG00000101144;ENSG00000118785;ENSG00000184292,0.46093677903195607,0.48661230253240984,GO_BP
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,2,498,182,57622,ENSG00000124882;ENSG00000154269,0.4673878444456387,0.4927691710976535,GO_BP
GOBP_DETECTION_OF_CHEMICAL_STIMULUS,2,499,182,57622,ENSG00000162896;ENSG00000170373,0.46842429170101135,0.49320864575926593,GO_BP
GOBP_HEAD_DEVELOPMENT,3,806,182,57622,ENSG00000101144;ENSG00000145423;ENSG00000166165,0.4690627423602671,0.4932284582810735,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,3,811,182,57622,ENSG00000124882;ENSG00000140807;ENSG00000179914,0.47310548271474767,0.49682317182181945,GO_BP
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,2,505,182,57622,ENSG00000124882;ENSG00000167244,0.47461785990313327,0.49752187122747976,GO_BP
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE,2,506,182,57622,ENSG00000105664;ENSG00000118785,0.47564590955290464,0.49752187122747976,GO_BP
GOBP_REGULATION_OF_CELL_CYCLE,4,1124,182,57622,ENSG00000101144;ENSG00000124882;ENSG00000167244;ENSG00000188373,0.475495266488731,0.49752187122747976,GO_BP
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,2,518,182,57622,ENSG00000162896;ENSG00000170373,0.48788734818450746,0.5096565999407716,GO_BP
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,2,525,182,57622,ENSG00000124882;ENSG00000164816,0.49494597722865236,0.5163525529148195,GO_BP
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,2,532,182,57622,ENSG00000124882;ENSG00000166869,0.5019430706991393,0.522966864236276,GO_BP
GOBP_AXON_DEVELOPMENT,2,536,182,57622,ENSG00000101144;ENSG00000118785,0.5059135091374042,0.5264145794423186,GO_BP
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,2,550,182,57622,ENSG00000148346;ENSG00000166869,0.519648290297313,0.5400000510139179,GO_BP
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION,4,1208,182,57622,ENSG00000101144;ENSG00000124882;ENSG00000167244;ENSG00000184292,0.5317002756168729,0.5518036758683583,GO_BP
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,2,570,182,57622,ENSG00000106483;ENSG00000204936,0.5388260337541945,0.5577730495880437,GO_BP
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,5,1542,182,57622,ENSG00000101144;ENSG00000105664;ENSG00000106483;ENSG00000145423;ENSG00000148346,0.538853611976389,0.5577730495880437,GO_BP
GOBP_CYTOKINE_PRODUCTION,3,898,182,57622,ENSG00000124882;ENSG00000164816;ENSG00000169429,0.5410239217454813,0.5592922619602638,GO_BP
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE,3,908,182,57622,ENSG00000066405;ENSG00000100604;ENSG00000166869,0.5485093099839445,0.5662949555735666,GO_BP
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,6,1904,182,57622,ENSG00000101144;ENSG00000118785;ENSG00000145423;ENSG00000166869;ENSG00000167244;ENSG00000183734,0.55952430735443,0.5769188454068994,GO_BP
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,2,599,182,57622,ENSG00000124882;ENSG00000154269,0.5656887639091354,0.582520383016393,GO_BP
GOBP_MITOTIC_CELL_CYCLE,3,943,182,57622,ENSG00000101144;ENSG00000124882;ENSG00000167244,0.574140088705513,0.5904593160330599,GO_BP
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,2,625,182,57622,ENSG00000080493;ENSG00000140807,0.5888072192778014,0.6047619955421032,GO_BP
GOBP_ORGANELLE_LOCALIZATION,2,626,182,57622,ENSG00000100604;ENSG00000188373,0.589678044499711,0.6048759322445488,GO_BP
GOBP_APOPTOTIC_SIGNALING_PATHWAY,2,632,182,57622,ENSG00000145423;ENSG00000148346,0.5948744053908931,0.609420883772395,GO_BP
GOBP_CELL_MORPHOGENESIS,3,1024,182,57622,ENSG00000101144;ENSG00000118785;ENSG00000148600,0.629892932340202,0.6444662906719806,GO_BP
GOBP_CELL_CYCLE,5,1726,182,57622,ENSG00000101144;ENSG00000124882;ENSG00000167244;ENSG00000188175;ENSG00000188373,0.6387397997986779,0.6526789225157222,GO_BP
GOBP_CELL_PROJECTION_MORPHOGENESIS,2,691,182,57622,ENSG00000101144;ENSG00000118785,0.6433651929697519,0.6565624276973365,GO_BP
GOBP_CHROMATIN_REMODELING,2,710,182,57622,ENSG00000012817;ENSG00000167244,0.657980649822895,0.6706179222266637,GO_BP
GOBP_TRANSLATION,2,735,182,57622,ENSG00000129824;ENSG00000198692,0.6764809240327445,0.6885918357161952,GO_BP
GOBP_MALE_GAMETE_GENERATION,2,738,182,57622,ENSG00000091138;ENSG00000114374,0.678645732348681,0.6899131583008302,GO_BP
GOBP_PROTEIN_CATABOLIC_PROCESS,3,1149,182,57622,ENSG00000140807;ENSG00000149968;ENSG00000185269,0.7056921685445616,0.7164935792875906,GO_BP
GOBP_REGULATION_OF_CATABOLIC_PROCESS,3,1162,182,57622,ENSG00000080493;ENSG00000136872;ENSG00000140807,0.7128559080095335,0.7228449716886479,GO_BP
GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL,5,1931,182,57622,ENSG00000100604;ENSG00000148346;ENSG00000166869;ENSG00000188373;ENSG00000204936,0.7330443223985985,0.7423705860423466,GO_BP
GOBP_PROTEIN_MODIFICATION_PROCESS,5,1937,182,57622,ENSG00000114374;ENSG00000124882;ENSG00000145423;ENSG00000179914;ENSG00000185269,0.7355158995954042,0.7439271360583758,GO_BP
GOBP_ACTIN_FILAMENT_BASED_PROCESS,2,843,182,57622,ENSG00000133392;ENSG00000184292,0.7472369097594552,0.7548230712798558,GO_BP
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,4,1627,182,57622,ENSG00000124882;ENSG00000140807;ENSG00000145423;ENSG00000179914,0.7584364429421577,0.7651214242008352,GO_BP
GOBP_MEMBRANE_ORGANIZATION,2,864,182,57622,ENSG00000163586;ENSG00000175084,0.7593541772847485,0.7651214242008352,GO_BP
GOBP_REGULATION_OF_MOLECULAR_FUNCTION,2,868,182,57622,ENSG00000124882;ENSG00000166869,0.7616047924263053,0.7654512812769432,GO_BP
GOBP_CELL_JUNCTION_ORGANIZATION,2,868,182,57622,ENSG00000066405;ENSG00000204936,0.7616047924263053,0.7654512812769432,GO_BP
GOBP_CHROMATIN_ORGANIZATION,2,905,182,57622,ENSG00000012817;ENSG00000167244,0.7815755325953874,0.7845323126682577,GO_BP
GOBP_ORGANELLE_ASSEMBLY,2,1120,182,57622,ENSG00000133392;ENSG00000163586,0.8709834249726693,0.8731773378819203,GO_BP
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,3,1641,182,57622,ENSG00000067048;ENSG00000145423;ENSG00000169429,0.8937561642176339,0.8948803858078448,GO_BP
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,3,1666,182,57622,ENSG00000140807;ENSG00000149968;ENSG00000185269,0.8995227408148124,0.8995227408148124,GO_BP
